"measurementID","occurrenceID","measurementType","measurementValue","measurementUnit","eventID"
"d7ff425bc429f7524d4875a4ea8d00dd","d6aa4186-e659-4c80-91ba-4fb76878388a","Number of the specimen","25",NA,NA
"d80527ea78822657224b193a948f1055","1df71af5-7893-426a-b0e6-a5a3404b7b36","Number of the specimen","23",NA,NA
"d80f031f5f3dbefce589e6f9fa4fab43","9c2c8ee1-3d38-4ada-afb1-cac8d7e9251f","Live weight as measured in the field","16","gram",NA
"d83203c9e6eb6ed6ad4cd15806b622e2","cbf03e97-3b2c-413c-91ea-9de8617b4ee6","Live weight as measured in the field","22","gram",NA
"d8357013e1ea33b5b6446433e3888179","0b438113-51b2-455f-8692-2bc7beaae39b","Live weight as measured in the field","14","gram",NA
"d83995ab367d94199a654047a97efc5f","08adc40a-78ea-4cab-8d6b-f7a5d53e83c0","Live weight as measured in the field","8","gram",NA
"d864b0fdeeaf739f9373cd44d55c9977","8601b4d5-0674-43eb-8042-3a47759c02bd","Number of the specimen","21",NA,NA
"d86a242e7a9987bef8f74be1cd02a88d","ff67f989-2dcf-4c10-b74c-a526f5ab239a","Number of the specimen","50",NA,NA
"d86c5837287bcdeafb1e464dad6c6a70","ca6fe698-1c7c-4a13-bb24-17dc7afe0ed9","Live weight as measured in the field","73","gram",NA
"d8875005db7ee3914dadac6df9ccb854","dc5e8133-a155-4b96-bfe9-b013cdda2098","Live weight as measured in the field","18","gram",NA
"d8d14a99a1e8f261a0dfd3949e0cc99c","5c0cdc13-d0b9-43aa-b6d9-571b93bf69bf","Length of the specimen","225","millimeter",NA
"d91f6fe410a2462f34190e12f9230af3","202c87d9-9357-4890-a305-270b66ca4219","Number of the specimen","7",NA,NA
"d934f46137fdcfa8007849fd14a3b7fe","6c3855bc-e941-46df-8503-e200f3662bea","Length of the specimen","112","millimeter",NA
"d9453f46abe7645789ea9284a88613e0","1eaf164c-e77d-49fa-800d-781a2e2c082b","Length of the specimen","84","millimeter",NA
"d9957ce011686d36a5811619068f22e8","f4246e1b-f3db-4ac9-b34f-7689f0adfa04","Number of the specimen","12",NA,NA
"d9b12628dff9440a5d0dca6af268dd82","2805459b-3aa2-4e27-87d7-23abd0fd2c32","Live weight as measured in the field","23","gram",NA
"d9d6d6c5a3b326844ca29f3065b80dcc","6efcb4b4-f8b3-4bae-80ea-4fe1000378cc","Length of the specimen","122","millimeter",NA
"d9eb8e8bfff072704a755366d908d472","3d14198c-84d5-4350-be76-6597d265ff76","Live weight as measured in the field","19","gram",NA
"da0144c8e90be9f9562b5989f3084740","54072854-eb6f-4376-9e8d-8613eb414d34","Live weight as measured in the field","16","gram",NA
"da057bf2141a671b197989dbc7c2cbae","241fa988-9749-4ec1-8485-33659c4b4b59","Number of the specimen","21",NA,NA
"da10f14cccb1527b752944ae8c86a6d5",NA,"Temperature of water","8.7","degrees Celsius","BIGC.20191021.01.3.e-fisher"
"da32b32de7080b9be42fdff33bad6d29","1df71af5-7893-426a-b0e6-a5a3404b7b36","Live weight as measured in the field","0.3","gram",NA
"da4eeae332a05515ffb171974b386ba7","917f70bb-c487-4b5d-a09a-e9c1fa910949","Number of the specimen","7",NA,NA
"da55771f6d29693a53d1bb5affd56f34","5e8a5f54-fc51-42c3-a0dd-2a10d8c3e801","Length of the specimen","150","millimeter",NA
"da6a5ab83929b77e5c4c7befe4c06fb3","25110431-fd12-44e4-ac5e-a6e8f0207553","Live weight as measured in the field","6","gram",NA
"da82ee52318a0e442f4bb65e1b48cd4d",NA,"Reach type (fixed or random)","random",NA,"BIGC.AOS.fish.point.05"
"daadb6cb13e77f830baaccfa1fab33aa","d2a086e4-acd4-474c-b670-53a75331ac1d","Live weight as measured in the field","15","gram",NA
"dab6a524c59197c68d93e04add104e7b","12799340-4617-46d7-a9a3-4683e32973b1","Live weight as measured in the field","7","gram",NA
"dacf019826c62d05167d8d009b2bdd74","1ba306d3-ad0d-4c94-b3fc-f1aae910ab95","Length of the specimen","141","millimeter",NA
"dae98ea6f675c2fb3798ace54a3ff460","0b77a648-6cf7-4fa8-9ece-ee28a2b17ca6","Number of the specimen","6",NA,NA
"daf309f1177fbb37c268caca0cd63993",NA,"Voltage at the start of data collection for the second electrofisher","300","volt","BIGC.20190422.01.3.e-fisher"
"db2005683058fadb611211485a44b8cc","cf5de680-6bac-49ea-999d-a5b028a6b154","Length of the specimen","139","millimeter",NA
"db43c5b18d6a52d02a3a5745a4e9e22a","1eaf164c-e77d-49fa-800d-781a2e2c082b","Indication of mortality from the electrofishing equipment","Y",NA,NA
"db65b684e711de02350e41390960baea","bf416321-5961-4f2c-8d20-cb99bf0872e9","Length of the specimen","150","millimeter",NA
"db671ddeeecfc2fad6a0c1c826a03c17",NA,"Number of the sampling pass within a reach","1",NA,"BIGC.20191023.05.1.e-fisher"
"db693567e4a23d225420c16a73cf4010","ac5945e8-2c48-41a1-a4d1-63d48737018f","Length of the specimen","205","millimeter",NA
"db8f6d6ccd79111ab98296e394b87ced","2c196179-b231-4207-bd2f-d228d2402073","Number of the specimen","47",NA,NA
"db91aebbfe88cc59c725b97316fb8e3f","a69b5249-4edf-4110-bb9f-32ff2f7a65d7","Length of the specimen","123","millimeter",NA
"db9d31e704c0c66a58acee1523ce9987","c42c0c7d-f3e7-4955-ba74-4caaa482a95c","Number of the specimen","11",NA,NA
"dbb8666a483ccaa2195ee4751971b640","6c4c2ea6-3647-4134-9a45-7976fb0ee053","Length of the specimen","126","millimeter",NA
"dbf4a9166e0ccb6c37b174e7e6fde287","21334c03-3954-4314-ac7d-757f63563bf3","Number of the specimen","37",NA,NA
"dc13101295ce4a74c498dd5fd5254dac","155b52af-189b-4320-a6e8-69de2112a810","Live weight as measured in the field","18","gram",NA
"dc2ce0d8e8247808fac75f1ee2a638a3","1fb61b4e-562b-4401-8fe3-ddd207b6ef44","Number of the specimen","48",NA,NA
"dc65b67040cca321492745c098690de1","e7bdc979-04d3-4272-8cc3-4315429b1f62","Length of the specimen","196","millimeter",NA
"dc72d7cd5833c1bb7f727b4d8d1dd293","4f64d9ac-0fd8-4379-a2b3-4c1be7940f80","Length of the specimen","100","millimeter",NA
"dcc275ceb4dce0cccf25ec5f32cf455c","5f519f7d-b5a8-428d-90f8-91662bba93d8","Number of the specimen","12",NA,NA
"dcfc75793d8f410ed586623d200da85c","85d5bac7-6d58-458e-beee-224e97923035","Live weight as measured in the field","11","gram",NA
"dd25ecabc0e440dad686ea5038d260b7","deb2f992-9f81-40b3-a397-cbbb0652e09b","Length of the specimen","26","millimeter",NA
"dd571b40dfb431364e38cc7d25904d05","7a5ef2dd-64c5-4ddc-888d-158763487cd6","Live weight as measured in the field","10","gram",NA
"dd5ddba831d365fb8888f48136acbbac","99b7549f-f211-4689-a46d-87b4e7c12c2b","Live weight as measured in the field","71","gram",NA
"dd6b0e340f7062d93437bafe37b13216","929cd9ad-11f1-457e-aee8-904dc71f93c1","Length of the specimen","207","millimeter",NA
"dd87c1f4d8dc8aadf2f6cdbf2d01fe3e","b198fd5b-b4ca-4c89-8d70-8e234a4e26de","Live weight as measured in the field","12","gram",NA
"dd88715c35baed6747544bec42dd1d06","c82962a8-f7a7-4a59-9d6b-7b5bae6d0d15","Number of the specimen","7",NA,NA
"dd9d889f45fc55bda75005a82e484017","d708fdbe-efe5-4675-afa0-f07f5abb9efd","Live weight as measured in the field","28","gram",NA
"ddb63ea028de203b630076fff352d47a","14164697-b6fb-4720-9628-1cec474ada07","Live weight as measured in the field","97","gram",NA
"ddbe77a8b64ddd4ac96a84abb9f058e8",NA,"Frequency at the start of data collection for the second electrofisher","30","hertz","BIGC.20190425.08.1.e-fisher"
"de055f9ef886ef3a20814b49636f2463",NA,"Voltage at the start of data collection for the second electrofisher","300","volt","BIGC.20190424.07.2.e-fisher"
"de0c7630642ab1277ddd84e19a576de4","6a4a5c6a-a35f-4c56-ae3c-2beba2f967c7","Length of the specimen","105","millimeter",NA
"de109763dc1d89789be4cc750c8a34ed","ee33e4ef-bbe0-4c06-a738-da9e2bfa94d0","Number of the specimen","33",NA,NA
"de15b1c38e1bfc448e149df2018d936e","4f64d9ac-0fd8-4379-a2b3-4c1be7940f80","Live weight as measured in the field","10","gram",NA
"de2123b5f244cf81db7b624a1f3f1e4a","0db30263-34b7-432a-8743-14ca20bc5e20","Live weight as measured in the field","103","gram",NA
"de3c0f473fcca650551cb58470877c3f",NA,"Operational time of the electrofisher for the second electrofisher","3771","second","BIGC.20190423.04.2.e-fisher"
"de758fc6b7309e8d658a79ef4e5cf6b3","8ff26412-f662-46b9-b318-e0f4dd999132","Length of the specimen","80","millimeter",NA
"de7aa571d872a614a36ea15a38ebcc09","2c196179-b231-4207-bd2f-d228d2402073","Length of the specimen","160","millimeter",NA
"de7e2cc6de8a7a5fad43d70b70350f5b","aa3ce54e-ec91-4ccc-aaf5-f4218c6ad597","Live weight as measured in the field","4","gram",NA
"dec4f758485529e5535a6b9161b0a507","0d16b24a-8d29-4bc7-a871-6c0228590552","Live weight as measured in the field","29","gram",NA
"deda12270a098adcf285a03f03d384d3","8c9a5e11-f155-4920-b5d5-77f5df304ea5","Live weight as measured in the field","87","gram",NA
"deecaa17be5a45e72a012b3d201a6cf5","77f125a8-d5a9-4be3-9458-5b5f398414fc","Length of the specimen","81","millimeter",NA
"df201e075cdbf26f1875c4c6b2010f06","14164697-b6fb-4720-9628-1cec474ada07","Length of the specimen","226","millimeter",NA
"df45061234ca299e4bba9ba49d51dcb3","5b33a6ca-37c4-4dcd-9a7c-bdb97d1b5111","Number of the specimen","2",NA,NA
"df5241ea234dc67035adc7d8d375f559","82325e40-20cd-47f3-b456-2df65276c567","Number of the specimen","30",NA,NA
"df6cb744c5b58019f4d5da4980b947f8","d33d4fa8-9be6-4a6c-9bbf-10db6b2f6d23","Length of the specimen","136","millimeter",NA
"df81d4dca005044e14255de132c636dc","e9a57ee8-9b55-40dc-bb62-def5c283215a","Length of the specimen","29","millimeter",NA
"df84383b49b52656fe02a2c8485afd20","2aa28faa-ff62-4f54-b2b2-2cc521afeff7","Live weight as measured in the field","68","gram",NA
"df92fcbe7ef0839f9d0c15bd369e72f4","1cc67a7d-994b-4114-9d3d-120fafb569fb","Number of the specimen","15",NA,NA
"df9eba330e440e49859db4737e992c46","764e4406-d4fc-4179-88c6-1651d240c0ef","Number of the specimen","1",NA,NA
"dfa55402698d38e413e16176d7295418","c82962a8-f7a7-4a59-9d6b-7b5bae6d0d15","Live weight as measured in the field","6","gram",NA
"dfa7478f413bccd87fb532e6207a5e0d","e82dcc26-2781-4ce6-b3d7-64e1db9dd225","Number of the specimen","41",NA,NA
"dfb2e1ddb215354a07b067d8b526d1b6","fdf426f1-40db-4253-931a-e03eaaadef54","Indication of mortality from the electrofishing equipment","Y",NA,NA
"dfb7421b3a691f949f3ff0362bfce669","d2fbba6c-191c-4cdc-a306-a638f553510f","Live weight as measured in the field","16","gram",NA
"dfd0e9ff25167963d1b06d4f28e366f5","7c59d602-412c-48ea-ba7d-5bcae4d3a4ee","Number of the specimen","12",NA,NA
"dfd0f8216e226477af9ca51b9b8a2aa8","371f61d3-41f9-4e5a-af09-0c28d69e1228","Live weight as measured in the field","28","gram",NA
"dfe5506bcbf11b09b132663c6500d3e1","d3bf8242-6817-4b6c-a660-7b82a4e1c62b","Live weight as measured in the field","91","gram",NA
"e011176f2fd83e1eb29f54907e541486","248ce982-1a3f-4770-86ae-9c2393af02c5","Live weight as measured in the field","3","gram",NA
"e0436dcc428311ae240347a757e18b17","8115b67c-5600-4808-817b-2f966a70c43f","Number of the specimen","16",NA,NA
"e05f4f0c1e46202c3d0f8ea26feaa1b7","b37d9c32-9544-402b-ae52-b8bdd5aad023","Number of the specimen","35",NA,NA
"e06f470b712851f77caa2afdb26e5279","dec42e30-8df4-4de0-9d81-7584f2961436","Live weight as measured in the field","7","gram",NA
"e08173b312b48dd876827c9337599991","2ac4622f-01f2-427c-bc56-f4946f2d94c8","Number of the specimen","3",NA,NA
"e092deaade8df96cfa5fd13de79ba5a6","acea2cdb-75f4-4365-bc57-6fa9dde80fbf","Number of the specimen","12",NA,NA
"e0b89059bd9efff3003570912dd4cf3c","6197b799-b878-4c57-845e-94165bc75634","Length of the specimen","87","millimeter",NA
"e0bc4184ae79a5a3da2d2279ebc92dd9","23979ffe-ecef-4846-b9fd-e4f1db95a169","Live weight as measured in the field","0.3","gram",NA
"e0ca02d274491aee671dba8d8d2567d2","abee4533-87c4-426d-9d0e-99256d071529","Length of the specimen","222","millimeter",NA
"e0f5a4af401ab65f9ad05d9ec74ab94d",NA,"Number of times the settings changed for the second electrofisher","0",NA,"BIGC.20190423.04.2.e-fisher"
"e130bf07b1806bad36fe1f946cc17b31","89040bdc-7183-4af8-9d93-09f85486fee2","Live weight as measured in the field","80","gram",NA
"e13df2bf4ec50826bd83f32d3db63bbf","99b7549f-f211-4689-a46d-87b4e7c12c2b","Length of the specimen","205","millimeter",NA
"e154eefe86a922e0eaa272128fcfd2e0","4e745518-d042-4054-9afd-86439328ef5a","Length of the specimen","213","millimeter",NA
"e18439917662d328c69c2d668143fdb2","217b6936-a9ab-4237-b81f-6d0771cd3934","Length of the specimen","121","millimeter",NA
"e1a7d5339cd0140304592c6f7ab022f4","9f9fbebf-95e7-4e18-bb1e-6c531b39e79f","Number of the specimen","3",NA,NA
"e1d94b7d63dfa80caff6b148aee75796",NA,"Number of the sampling pass within a reach","2",NA,"BIGC.20191022.04.2.e-fisher"
"e1dc45c3b3047bbe17a40207d123e919",NA,"Duty cycle at the end of data collection for the second electrofisher","35","percent","BIGC.20191022.04.1.e-fisher"
"e1e48c7b818fa463969ca423fe967d09","7052b8c4-30c6-4dc7-bd9d-32d6491026ae","Live weight as measured in the field","27","gram",NA
"e214446fd73d9045ed69ef9e70893151","0fb6f1d1-13d6-497b-918c-a75bed6f1275","Live weight as measured in the field","16","gram",NA
"e234d04fcca9e35f2e00bae71df6f7c2","b63ca245-e8cb-4af7-96e2-a64eb7aeb1ec","Length of the specimen","69","millimeter",NA
"e25dfe35adb5e063ffe8784f3444c9a1","3d5580be-f95e-46da-8287-c133e977a4e3","Number of the specimen","22",NA,NA
"e27ad0729b4f2362fa9830b1ddabb546","2788b417-cfef-47d5-bc2c-4b1729faff01","Length of the specimen","133","millimeter",NA
"e2930415b3633e940aa9b9c41950546f","1cc67a7d-994b-4114-9d3d-120fafb569fb","Length of the specimen","175","millimeter",NA
"e29db263c1a7a523c8a6583a95244377","eb428a8a-2b4d-4fff-a98f-da2bb6f1fdf8","Length of the specimen","91","millimeter",NA
"e34b38749871997e07d21590385da824","97eee739-c429-46be-a16a-7d49e3f5fb04","Live weight as measured in the field","4","gram",NA
"e362a38a4ce7a6eab0ed5da61116e6b9",NA,"Voltage at the end of data collection for the second electrofisher","150","volt","BIGC.20191022.04.2.e-fisher"
"e362a38a4ce7a6eab0ed5da61116e6b9",NA,"Voltage at the end of data collection for the second electrofisher","30","hertz","BIGC.20191022.04.2.e-fisher"
"e389852c5117deb9f4e55f87b4022807","ff6368e0-afe0-4afc-a5f9-fda13b0c5105","Live weight as measured in the field","47","gram",NA
"e3a788555c3a3d95a738d4aad9e2f8aa","00d2603e-6bc7-4853-9900-6ef30da228bb","Length of the specimen","105","millimeter",NA
"e3acd3eeb28ad9571bebcf662186f213","13d49c55-f761-48ab-839f-b2003a9a5483","Length of the specimen","205","millimeter",NA
"e3c74b9f95dd33d5dfc93115a389a648","95f99a09-e8fa-415d-860c-7a6e195490db","Number of the specimen","2",NA,NA
"e401d2b6ceef1b063cb9d388631ddc5f","2e104ff3-7099-4fb6-8ea8-b73515da0605","Length of the specimen","127","millimeter",NA
"e41fa2eba5b90bca1bd8135366fb2577","c5451c4b-1e95-497b-9363-f19a22bd0594","Live weight as measured in the field","91","gram",NA
"e43005fbf28accf2c94ab8a9d1fc247c","a042ef94-1bf3-4613-aade-fbe0956a7b2d","Number of the specimen","14",NA,NA
"e4415ff637f0c83a876da4532480739f","4d5128ed-5177-4f6a-9555-e17b67e23858","Live weight as measured in the field","17","gram",NA
"e46434fe5eb7759c411cd4888fbaea80","6acb64cf-3d41-44f3-b17c-8fb5b6e84104","Live weight as measured in the field","12","gram",NA
"e464e9a1ed7dd5663a19d0932deb8a86","4a89f48f-8e44-4405-ac66-0024b228fd15","Number of the specimen","24",NA,NA
"e489ad01886c6076a6356239ee9240c2","8c2bc202-e88e-44ae-9fca-6e900d5149c5","Live weight as measured in the field","13","gram",NA
"e4b03f16bba3dfd323b09e4b6a3690de","cc58142f-ffb2-4694-a994-ba3b1b7436b5","Length of the specimen","77","millimeter",NA
"e4ea227731b5cb3c607eb188bfe42013","97ef8d58-2e63-40e0-af5d-298e7bee6fec","Live weight as measured in the field","0.3","gram",NA
"e54eda25b54b41624a2ef7af15ff8c82","aacf4e05-143d-496c-ac3c-1f1d582fe817","Number of the specimen","20",NA,NA
"e555f0b942c1bb735a40fb3c50979656","09b85f98-bc96-429b-98ed-8710ca4de430","Live weight as measured in the field","6","gram",NA
"e58e82d28e226b77976bb61eb5443416","2298f2ee-dd53-4691-b354-bc7b3821ea03","Number of the specimen","7",NA,NA
"e5ab7dcb18b789db202c94ae4291e8f7","5c0cdc13-d0b9-43aa-b6d9-571b93bf69bf","Number of the specimen","16",NA,NA
"e5b335b1515b5c6d5bced0b1a2f8c74e","fbacd0e1-7fbe-4bd6-bcb4-24a118fcc273","Live weight as measured in the field","80","gram",NA
"e600cac6ff03c0e0e6433a439f1af0d7","362fbcbf-3dba-46e9-9b9d-6b94f8cdc379","Number of the specimen","10",NA,NA
"e62936886566abc6fa52a305fda74694",NA,"Duty cycle at the end of data collection for the second electrofisher","35","percent","BIGC.20191022.04.2.e-fisher"
"e64a5af1a02433a70b5b93b0d434792d","0ed1cf14-9eb9-4f12-b568-f94b46b72e9b","Length of the specimen","131","millimeter",NA
"e656b19c5329ce976b24cd6a8fee8be8","b98d7cde-22fe-42bf-8735-5936cb5a8f02","Length of the specimen","110","millimeter",NA
"e6669bf45a2d1e7b9dfc9f45779bba8f","fe1f428f-9b2f-4fc5-9fd5-f8c0b0ce0ddc","Number of the specimen","11",NA,NA
"e6793dd9d878658236b1c89a6a76973d","30c60d99-ffda-4225-a86e-83e03acf0797","Live weight as measured in the field","41","gram",NA
"e686e5d910b55213482a4b92348566fb","6a4a5c6a-a35f-4c56-ae3c-2beba2f967c7","Number of the specimen","34",NA,NA
"e687046af5b90468e1c00c8824f92202","0454aa13-93c1-41c4-9f4f-6d96420d7b25","Length of the specimen","145","millimeter",NA
"e6940cf43bde95d45eb950728708df0d",NA,"Temperature of water","13.6","degrees Celsius","BIGC.20190425.09.1.e-fisher"
"e697ef39ae2d27a1bbb5e2968fa6de7e","255130fd-bd71-4976-bd51-2e1baf0f78dc","Number of the specimen","41",NA,NA
"e6a29cb422553f531c4f784005284944","ca542d33-5572-458f-bb11-884198a4b5d0","Number of the specimen","45",NA,NA
"e6b369f3922731079080f8cf1fe8ae8e","34d756ea-dc98-48e3-ad44-bd7b22f3686f","Length of the specimen","77","millimeter",NA
"e6ccbd592c9b843585c73dafb40dd340","7c9a25e6-b257-4cfd-b203-14a2f7b97176","Live weight as measured in the field","19","gram",NA
"e6e3a9279a2570ca892b6423f5c6b798","b6013dac-e499-4137-b1fd-abaa0a8913f0","Length of the specimen","144","millimeter",NA
"e6e60a963d41800754c07a6a19cb1972","5fb49ce0-5ca6-4751-a7c7-0734c44487e1","Live weight as measured in the field","28","gram",NA
"e6fef535250822e437685e615b5c0757","c52b44ef-065e-498a-ab4e-71fc9417b5b3","Live weight as measured in the field","0.3","gram",NA
"e7167c8c03faea3e4e5da2bdd2259b6d","2f67ac4e-5a55-42fe-8f45-b64e9d6f2512","Length of the specimen","99","millimeter",NA
"e72d871bcddfde43b1886c2ed2e9e704","1afac3c8-26dc-4b0b-b992-6c9150ffa6dc","Live weight as measured in the field","10","gram",NA
"e7373beaac1912a82a7d794a85c1eeb9","9fb4ad1a-4001-4a42-8800-c5d059491549","Number of the specimen","53",NA,NA
"e76a0e1a5a27460352fd42adbab2a2b1","11d3a1c2-4b73-43bd-a7e3-b7ce5bf9a493","Live weight as measured in the field","20","gram",NA
"e779e198c12013f7cd2258fc15ad1e4a","aa62b9f4-b88d-46b7-9cd6-52599256e478","Live weight as measured in the field","85","gram",NA
"e77f37929c0d4ab2463948dd833b8f93","a213b180-8ce6-44cc-8049-a9f0673a8f43","Length of the specimen","80","millimeter",NA
"e7cbf28993266d73f1e11f5068722014",NA,"Frequency at the start of data collection for the second electrofisher","30","hertz","BIGC.20190422.01.2.e-fisher"
"e8012923d37c52fa5b71f94946d24a9f","660d071f-22b8-4c2e-a5fd-6dd7326c2f77","Length of the specimen","157","millimeter",NA
"e82212ee18aa48ee65b448ce2ed4898b","d2a086e4-acd4-474c-b670-53a75331ac1d","Number of the specimen","20",NA,NA
"e83a29905ac1e0b1ebaeedf90c39ebb3","9a207139-8f8b-4054-a717-f44ecc33819e","Live weight as measured in the field","84","gram",NA
"e86ae17ed7b305b178c6db42b254638d","304e0330-aea8-4d3a-bfb1-c9d01f2a8f4a","Number of the specimen","7",NA,NA
"e886b8cc2ec0bddc901249ad1d07586d","7e5412dc-e258-4267-bcc6-ceabf48ab8dc","Live weight as measured in the field","4","gram",NA
"e88a601062f73a31ad3d7ae55d365b3e","93f1f93a-9e74-4d36-9c65-90f71dcf3c84","Live weight as measured in the field","0.3","gram",NA
"e88eea37f2528c5e8e470bf994034edd","647ec9bb-63ae-4774-8850-e378a7e67de8","Live weight as measured in the field","3","gram",NA
"e89a6f5c5acc2afa76101c068148f597","d3bf8242-6817-4b6c-a660-7b82a4e1c62b","Number of the specimen","6",NA,NA
"e89b98bdb9b9624e9653aa4bcaa2a6b7","3d5580be-f95e-46da-8287-c133e977a4e3","Live weight as measured in the field","107","gram",NA
"e8c29c7fc7e3d559548d74d185823ecf","e25f36cd-64e9-4163-8038-1785375a2713","Live weight as measured in the field","54","gram",NA
"e8d3f8673e83199c71c72bf383a5268a","a2a011cf-6456-497b-8494-9999e7827b4b","Length of the specimen","32","millimeter",NA
"e8e83fec7862442139e5e3f812c535fa","6799b7d4-3b92-4d60-93a1-66df9519eb1e","Live weight as measured in the field","78","gram",NA
